GuestID,BookingDate,PromoCode,Region,AllInclusive,Room,PackageType,Age,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned
680019,2024-12-26,,Americas,0,G/1085/P,,20.0,0,0.0,1.0,34.0,0.0,774.0,6842,2,271,Phone,Young,Friend,0
817042,2024-01-04,,Americas,0,F/1756/S,Wellness,30.0,0,1269.0,9.0,0.0,0.0,0.0,1471,1,310,Website,Young,Instagram,0
392679,2024-03-12,PromoA,Americas,1,G/1361/P,Wellness,19.0,0,0.0,0.0,0.0,0.0,0.0,2584,3,25,Mobile,Young,Instagram,0
979351,2024-03-23,PromoA,Americas,0,G/731/S,Adventure,31.0,0,23.0,0.0,0.0,,17.0,6230,5,266,TravelAgent,Middle,LinkedIn,0
618162,2024-09-23,,Americas,0,F/76/P,Wellness,31.0,0,121.0,0.0,0.0,274.0,907.0,915,2,304,TravelAgent,Middle,Instagram,0
884332,2024-02-12,PromoA,Europe,0,B/291/P,Adventure,29.0,0,80.0,3707.0,0.0,1465.0,1320.0,1271,3,364,TravelAgent,Young,Instagram,0
235877,2023-07-16,,Europe,1,D/77/S,Relaxation,25.0,0,0.0,0.0,0.0,0.0,0.0,7790,5,321,TravelAgent,Young,YouTube,1
363671,2024-12-10,,Americas,0,F/934/P,Relaxation,20.0,0,,93.0,0.0,0.0,0.0,7761,1,1,TravelAgent,Young,Google,0
831403,2024-05-10,,Americas,1,G/1391/S,Relaxation,28.0,0,0.0,0.0,0.0,0.0,0.0,9090,3,250,Phone,Young,Flyer,1
693899,2024-08-24,,Europe,1,E/548/S,Relaxation,33.0,0,0.0,0.0,0.0,0.0,0.0,5600,2,234,Mobile,Middle,Google,1
682464,2024-02-11,PromoB,Americas,0,E/601/S,Relaxation,13.0,0,590.0,0.0,339121.06797002966,363.0,0.0,960,5,275,Phone,Minor,Radio,0
766131,2024-07-11,PromoB,Americas,0,E/428/P,Relaxation,55.0,0,0.0,,719.0,274.0,0.0,5656,5,16,Phone,Senior,Friend,0
930278,2024-12-23,,AsiaPacific,0,D/174/P,Relaxation,32.0,0,1781.0,0.0,654.0,580.0,0.0,1056,4,125,Corporate,Middle,Friend,0
396278,2023-09-03,,AsiaPacific,0,F/1497/P,Relaxation,22.0,0,741.0,0.0,1028.0,0.0,0.0,157,1,349,Website,Young,Google,0
542259,2024-07-20,PromoA,AsiaPacific,0,F/882/S,Relaxation,0.0,0,0.0,0.0,0.0,0.0,0.0,1458,3,155,Mobile,,Facebook,1
849646,2023-02-05,PromoA,Americas,0,G/857/P,Adventure,7.0,0,0.0,0.0,0.0,0.0,0.0,358,4,194,Mobile,Minor,Friend,0
946330,2023-10-01,,Americas,0,G/924/P,Wellness,24.0,0,160.0,20.0,39.0,552.0,1.0,4364,2,238,Phone,Young,Facebook,0
356763,2024-01-18,PromoA,,0,G/594/P,Relaxation,,0,0.0,0.0,0.0,0.0,0.0,4858,3,173,TravelAgent,Young,Facebook,0
352103,2024-12-02,,AsiaPacific,0,F/145/P,Relaxation,,0,0.0,,0.0,0.0,0.0,7753,3,238,Mobile,,Magazine,1
154122,2023-02-04,PromoA,Americas,1,G/1299/S,Wellness,26.0,0,,0.0,0.0,0.0,0.0,9516,4,96,Corporate,Young,Google,0
151005,2024-08-11,,Americas,0,F/777/P,Relaxation,20.0,0,0.0,,422.0,0.0,0.0,7645,4,248,Website,Young,LinkedIn,1
518680,2023-08-05,,,0,F/1331/S,Relaxation,44.0,0,3.0,0.0,33.0,769.0,0.0,1751,4,332,TravelAgent,Middle,YouTube,1
645067,2024-07-03,PromoA,Americas,0,F/1140/P,Relaxation,22.0,0,142.0,1307.0,0.0,0.0,0.0,3964,3,361,TravelAgent,Young,Friend,0
861406,2024-02-02,PromoB,Americas,1,G/186/S,Wellness,53.0,0,0.0,0.0,0.0,0.0,0.0,9814,2,350,TravelAgent,Senior,Facebook,0
662090,2024-06-15,PromoB,AsiaPacific,0,E/549/S,Relaxation,57.0,1,435.0,22.0,1435.0,4.0,0.0,5432,5,149,TravelAgent,Senior,TripAdvisor,1
784064,2024-06-16,PromoB,Americas,0,F/523/P,Relaxation,32.0,0,238.0,156.0,3.0,2.0,324.0,9023,5,345,Phone,Middle,Yelp,0
817171,2024-12-25,,AsiaPacific,0,,Relaxation,13.0,0,21.0,0.0,1564.0,0.0,1.0,992,2,82,Website,Minor,Google,1
554455,2023-09-25,PromoB,Americas,1,G/183/S,Relaxation,1.0,0,0.0,0.0,0.0,0.0,0.0,7591,4,48,TravelAgent,Minor,Instagram,0
418896,2023-01-14,PromoB,Europe,,C/212/S,Relaxation,24.0,0,0.0,0.0,0.0,0.0,0.0,4601,5,97,Website,Young,Google,1
519832,2024-08-05,PromoA,Americas,0,G/974/P,Relaxation,11.0,0,0.0,0.0,0.0,0.0,0.0,7880,1,121,Phone,Minor,Google,0
949135,2024-03-12,PromoB,Americas,0,F/1141/P,Relaxation,22.0,0,758.0,0.0,46.0,0.0,0.0,8403,3,67,Website,Young,TripAdvisor,0
769607,2024-10-20,PromoB,,0,D/195/P,Relaxation,18.0,0,102.0,3.0,186.0,2287.0,0.0,2212,4,357,Website,Minor,Friend,0
495231,2024-11-15,,Americas,1,G/916/S,Relaxation,14.0,0,0.0,0.0,0.0,0.0,0.0,2316,3,223,Phone,Minor,Billboard,1
492464,2023-02-09,PromoB,Europe,,C/231/S,Adventure,,0,3478.0,10.0,0.0,105.0,2383.0,3724,2,136,Mobile,,Yelp,0
508771,2024-09-02,,AsiaPacific,0,D/154/S,Relaxation,64.0,0,2147.0,0.0,191.0,59.0,0.0,7011,4,54,Website,Elderly,TV,0
248667,2024-01-18,PromoB,Americas,0,E/82/P,Relaxation,9.0,0,0.0,0.0,0.0,0.0,0.0,3563,2,215,TravelAgent,Minor,Google,1
336283,2024-04-25,PromoA,Americas,0,F/1467/P,Relaxation,24.0,0,590.0,0.0,1.0,168.0,16.0,2418,2,83,Mobile,Young,Email,0
551107,2024-05-24,PromoB,Americas,0,F/1166/P,Relaxation,20.0,0,47.0,0.0,0.0,0.0,2711.0,4295,3,326,Website,Young,Instagram,0
719190,2024-12-16,,Americas,0,G/216/P,Relaxation,,0,0.0,508.0,334.0,0.0,46.0,2584,1,140,TravelAgent,Young,Google,1
403927,2024-10-12,PromoB,Americas,0,G/636/P,Wellness,6.0,0,0.0,0.0,0.0,0.0,0.0,8987,1,65,TravelAgent,Minor,Yelp,0
637426,2024-02-25,,Americas,0,F/690/S,Relaxation,17.0,0,0.0,432.0,0.0,3003.0,0.0,4515,5,312,TravelAgent,Minor,Billboard,0
189229,2023-01-19,,Europe,1,C/295/S,Adventure,43.0,,0.0,,0.0,0.0,0.0,8033,5,262,Corporate,Middle,TikTok,1
505127,2023-07-21,PromoA,AsiaPacific,0,F/1145/P,Wellness,43.0,0,817.0,0.0,617.0,0.0,0.0,9022,5,106,Corporate,Middle,Friend,0
613354,2024-12-01,,Americas,0,F/720/P,Relaxation,15.0,0,0.0,0.0,0.0,6.0,607.0,2668,4,57,Corporate,Minor,Instagram,0
972501,2024-02-10,PromoB,Americas,0,E/547/P,Wellness,58.0,0,487.0,0.0,195.0,0.0,7.0,9465,5,104,Phone,Senior,TikTok,1
364095,2024-06-23,PromoA,AsiaPacific,0,F/893/S,Relaxation,29.0,0,574.0,0.0,4940.0,1831.0,2.0,798,3,82,TravelAgent,Young,TV,0
604155,2024-05-25,PromoB,AsiaPacific,0,F/1067/P,Relaxation,16.0,0,271.0,0.0,2251.0,117.0,0.0,4149,2,107,TravelAgent,Minor,Instagram,1
470436,2024-09-28,PromoA,Americas,0,F/217/S,Relaxation,35.0,0,482.0,0.0,884.0,0.0,30.0,404,4,100,Mobile,Middle,Friend,0
206531,2023-11-04,PromoA,AsiaPacific,1,F/903/P,Relaxation,8.0,0,0.0,0.0,0.0,0.0,0.0,994,3,86,Corporate,Minor,Magazine,1
258994,2023-05-25,PromoB,Americas,0,F/261/S,Relaxation,14.0,0,1489.0,2.0,126.0,460.0,72.0,88,2,217,TravelAgent,Minor,Facebook,0
320385,2024-07-22,PromoA,Europe,1,D/242/S,Relaxation,30.0,0,0.0,0.0,0.0,0.0,0.0,5892,2,308,Mobile,Young,TV,1
682050,2024-03-16,PromoA,Americas,0,F/528/S,Relaxation,15.0,0,746.0,0.0,2.0,0.0,11.0,6077,2,223,Corporate,Minor,Facebook,0
116078,2024-08-28,PromoA,Americas,0,F/983/S,Relaxation,16.0,0,43.0,0.0,0.0,1893.0,119.0,713,3,50,Website,Minor,Friend,0
520910,2024-10-10,PromoA,Americas,0,G/81/S,Relaxation,4.0,0,0.0,0.0,0.0,0.0,0.0,4062,3,30,Website,Minor,TripAdvisor,0
245094,2023-02-07,PromoA,Americas,1,G/686/P,Relaxation,23.0,0,0.0,0.0,0.0,0.0,0.0,346,5,251,Phone,Young,Facebook,0
923593,2024-11-13,PromoB,AsiaPacific,0,D/290/P,Relaxation,28.0,0,,0.0,0.0,0.0,0.0,9964,3,94,Mobile,Young,Facebook,0
335210,2023-12-21,PromoA,Americas,0,G/439/S,Adventure,15.0,0,254.0,0.0,10.0,180.0,0.0,1524,2,308,Corporate,Minor,Google,0
381732,2024-05-15,PromoA,AsiaPacific,1,E/220/P,Relaxation,32.0,0,0.0,0.0,0.0,447858.84668299323,0.0,7353,1,135,Phone,Middle,TripAdvisor,0
810107,2023-06-10,,Americas,0,F/505/S,Adventure,34.0,0,492.0,0.0,13.0,55.0,0.0,7601,1,310,Mobile,Middle,Instagram,0
256098,2024-07-01,,AsiaPacific,0,F/1378/S,Relaxation,19.0,0,862.0,0.0,5.0,2032.0,0.0,4182,1,338,Phone,Young,Facebook,0
450877,2024-01-27,PromoB,Americas,0,G/37/P,Relaxation,0.0,0,0.0,0.0,0.0,0.0,0.0,8500,4,1,Mobile,,Radio,1
768248,2024-05-08,PromoA,Americas,0,G/720/S,Relaxation,,0,27.0,0.0,32.0,725.0,0.0,487,1,195,Website,Young,Friend,0
243235,2024-12-14,,AsiaPacific,1,F/1572/S,Relaxation,1.0,0,0.0,0.0,0.0,0.0,0.0,4124,1,126,Corporate,Minor,TikTok,1
471836,2024-02-04,,Europe,0,A/81/P,Adventure,37.0,0,18.0,2669.0,0.0,1229.0,,6304,3,271,Phone,Middle,Twitter,0
949738,2024-07-13,,Europe,0,B/103/S,Relaxation,58.0,0,1113.0,1650.0,0.0,194.0,510.0,9722,4,347,Mobile,Senior,TikTok,1
151208,2024-06-15,PromoB,Europe,1,B/15/S,Relaxation,42.0,0,0.0,0.0,0.0,0.0,0.0,2106,2,323,Mobile,Middle,Billboard,1
346305,2024-08-17,,Americas,1,G/719/S,Relaxation,55.0,0,0.0,0.0,0.0,0.0,0.0,2156,1,150,Mobile,Senior,Facebook,1
405855,2024-05-24,PromoB,Americas,,G/12/P,Relaxation,,0,0.0,0.0,0.0,0.0,0.0,9264,2,114,TravelAgent,Minor,TripAdvisor,1
747519,2023-02-12,PromoB,AsiaPacific,0,,Relaxation,43.0,0,828.0,25.0,545.0,107.0,0.0,4753,3,342,Mobile,Middle,Instagram,0
587268,2023-09-10,PromoA,Americas,0,E/504/P,Relaxation,20.0,0,98.0,499.0,0.0,142.0,52.0,3600,3,158,Website,Young,Google,0
983815,2023-08-05,,Americas,0,E/263/S,Adventure,19.0,0,0.0,47.0,0.0,263.0,384.0,7166,4,58,Mobile,Young,Radio,1
810988,2023-10-22,PromoA,Americas,0,F/836/P,Relaxation,21.0,0,3.0,34.0,600.0,0.0,8.0,2961,5,123,TravelAgent,Young,Facebook,0
215011,2023-08-09,PromoA,Europe,0,C/291/S,Relaxation,,0,0.0,180.0,0.0,778.0,4973.0,9978,3,39,Website,Young,Yelp,0
537463,2023-08-25,,Europe,0,C/243/S,Relaxation,37.0,0,0.0,4616.0,339.0,2008.0,403626.4826378561,5168,5,68,Mobile,Middle,TripAdvisor,1
228315,2024-06-22,PromoB,Americas,0,G/1015/P,Adventure,12.0,0,0.0,0.0,0.0,0.0,,5216,4,126,Corporate,Minor,Instagram,1
387004,2024-04-06,PromoA,AsiaPacific,0,D/52/S,Relaxation,30.0,0,806.0,100.0,9.0,,47.0,7857,5,157,Corporate,Young,Email,0
884284,2024-12-21,PromoA,Americas,0,E/478/P,,40.0,0,0.0,0.0,0.0,7.0,782.0,6989,4,354,Mobile,Middle,Email,0
343784,2024-07-26,PromoA,Americas,0,G/1466/P,Relaxation,39.0,0,266.0,4.0,1.0,0.0,452.0,8999,2,157,Corporate,Middle,Email,0
683306,2024-08-16,PromoB,Americas,0,E/484/S,Relaxation,21.0,0,42.0,606.0,1.0,38.0,100.0,1531,3,253,Corporate,Young,Google,0
722260,2024-08-07,,Europe,1,B/134/P,Relaxation,65.0,0,0.0,0.0,164882.1373602834,0.0,0.0,7037,3,239,Mobile,Elderly,TripAdvisor,1
587680,2023-12-05,PromoB,Americas,0,F/1041/S,Relaxation,27.0,0,1109.0,0.0,0.0,0.0,0.0,109,5,20,Website,Young,Friend,0
237791,2023-08-27,,Europe,1,B/326/S,Relaxation,31.0,0,0.0,,0.0,0.0,0.0,7303,2,199,Phone,Middle,Google,1
504922,2024-01-03,PromoB,Americas,0,F/102/S,Wellness,21.0,0,0.0,12.0,580.0,0.0,79.0,8737,1,127,Mobile,Young,Facebook,0
964034,2024-06-27,,Europe,0,A/86/S,Adventure,37.0,0,0.0,1678.0,0.0,36.0,3128.0,5171,4,121,Mobile,Middle,Facebook,0
563338,2023-07-15,PromoA,AsiaPacific,1,,Relaxation,24.0,0,0.0,0.0,0.0,0.0,0.0,7616,4,334,Website,Young,Yelp,1
609397,2024-12-14,,Americas,0,F/1820/P,Adventure,37.0,0,88.0,0.0,719.0,88.0,0.0,9010,5,164,Corporate,Middle,Friend,1
427796,2023-08-06,PromoB,Americas,1,G/112/P,Relaxation,25.0,0,0.0,0.0,0.0,0.0,0.0,2438,4,206,TravelAgent,Young,Instagram,0
973358,2024-01-27,,Americas,0,E/518/S,Relaxation,,0,37.0,0.0,644.0,0.0,177.0,6123,1,130,Website,Young,Google,1
593073,2024-08-24,PromoB,Americas,0,F/1391/S,Wellness,57.0,0,0.0,1.0,0.0,664.0,19.0,4818,3,154,Phone,Senior,TripAdvisor,0
378781,2024-07-25,,AsiaPacific,1,F/649/P,Relaxation,31.0,0,0.0,0.0,0.0,0.0,0.0,37,1,29,TravelAgent,Middle,Google,1
370716,2024-11-08,PromoB,Americas,0,E/381/S,Relaxation,49.0,0,20.0,0.0,0.0,769.0,0.0,8367,1,285,TravelAgent,Senior,Radio,0
970239,2024-01-05,,Americas,1,G/250/S,Wellness,0.0,0,0.0,0.0,0.0,,0.0,7623,4,7,Corporate,,Google,1
532452,2024-02-18,PromoB,Americas,0,G/732/S,Adventure,4.0,0,0.0,0.0,0.0,0.0,0.0,8836,2,208,TravelAgent,Minor,YouTube,0
741704,2023-06-12,PromoA,Americas,0,E/473/S,Relaxation,44.0,0,143.0,47.0,0.0,717.0,87.0,6335,5,169,TravelAgent,Middle,Email,0
767273,2023-02-03,PromoB,AsiaPacific,0,E/153/P,Relaxation,29.0,0,834.0,0.0,28.0,117.0,41.0,6281,3,81,TravelAgent,Young,Friend,0
666045,2024-03-17,PromoB,Americas,0,F/1194/P,Wellness,22.0,0,158.0,0.0,476.0,0.0,26.0,6349,4,90,Website,Young,Google,0
651482,2023-02-17,,Americas,1,G/841/S,Relaxation,18.0,0,0.0,0.0,0.0,0.0,0.0,8225,3,309,Corporate,Minor,Facebook,1
516372,2024-07-17,,Europe,1,C/75/P,Adventure,44.0,0,0.0,0.0,0.0,0.0,0.0,682,2,236,Corporate,Middle,Instagram,1
770425,2023-06-19,,Europe,1,A/100/S,Relaxation,34.0,0,0.0,0.0,0.0,0.0,0.0,1768,3,251,Website,Middle,Magazine,1
959442,2024-02-07,,Europe,0,A/60/S,Adventure,58.0,0,0.0,3448.0,0.0,737.0,2193.0,2248,1,323,Website,Senior,Google,0
486277,2024-01-15,PromoB,Americas,1,G/1139/S,Relaxation,,0,0.0,0.0,0.0,0.0,0.0,9174,1,305,TravelAgent,,Google,1
866210,2024-06-11,,AsiaPacific,0,F/564/P,Relaxation,,0,1200.0,0.0,38.0,48.0,0.0,4080,2,100,Website,Senior,TripAdvisor,0
395496,2024-09-21,PromoA,Europe,0,C/72/S,Relaxation,38.0,0,0.0,354.0,0.0,376287.2360310655,0.0,691,3,37,TravelAgent,Middle,Facebook,1
520358,2024-06-13,,Americas,1,G/352/P,Wellness,27.0,0,0.0,0.0,0.0,0.0,0.0,303,5,114,Corporate,Young,Friend,1
366058,2024-11-18,PromoA,Americas,1,,Adventure,16.0,0,,,0.0,0.0,0.0,5640,1,274,Mobile,Minor,TV,0
121169,2024-02-24,,Americas,0,G/264/P,Relaxation,34.0,0,0.0,0.0,885.0,0.0,0.0,6090,5,16,Phone,Middle,Magazine,1
487009,2023-01-15,PromoB,Europe,0,D/219/P,Relaxation,37.0,0,26.0,2898.0,9.0,0.0,40.0,8707,3,244,Mobile,Middle,YouTube,1
216411,2024-08-26,,Americas,0,F/855/P,Relaxation,38.0,0,0.0,18.0,30.0,0.0,832.0,7996,3,346,Website,Middle,Google,0
626934,2024-12-15,PromoB,,0,D/108/S,Wellness,26.0,0,717.0,0.0,84.0,0.0,0.0,1451,3,360,TravelAgent,Young,Friend,0
954963,2024-05-14,,AsiaPacific,0,E/436/S,Relaxation,31.0,0,127.0,76.0,976.0,118.0,0.0,8486,5,307,Phone,Middle,YouTube,0
295514,2023-04-26,,Americas,0,G/166/S,Relaxation,57.0,0,,20.0,157.0,21.0,689.0,5169,3,357,TravelAgent,Senior,TripAdvisor,0
653871,2024-02-20,,Americas,1,,Wellness,49.0,0,0.0,0.0,0.0,0.0,0.0,6974,2,338,Corporate,Senior,Facebook,1
233755,2024-08-03,,Europe,1,B/107/S,Adventure,55.0,0,0.0,0.0,0.0,0.0,0.0,49,1,181,Mobile,Senior,Google,1
371685,2024-06-08,PromoA,Americas,1,G/1055/P,Adventure,0.0,0,0.0,0.0,0.0,0.0,0.0,2253,4,244,Mobile,,Facebook,1
152562,2023-01-28,PromoA,Americas,1,G/395/P,Relaxation,20.0,0,,0.0,0.0,0.0,0.0,6900,4,329,TravelAgent,Young,TripAdvisor,0
842604,2024-08-20,,Americas,0,F/1080/S,Relaxation,31.0,0,13.0,0.0,0.0,679.0,0.0,6808,1,155,TravelAgent,Middle,Email,0
515124,2024-01-19,PromoA,AsiaPacific,1,F/1653/P,Relaxation,24.0,0,0.0,,0.0,0.0,0.0,9396,2,174,Website,Young,Google,1
908634,2023-06-24,,Europe,1,B/49/S,Relaxation,15.0,0,0.0,0.0,0.0,0.0,0.0,7248,3,26,Website,Minor,Instagram,1
530295,2024-07-07,PromoB,Americas,0,,Relaxation,19.0,0,17.0,0.0,784.0,0.0,2.0,9563,3,214,Corporate,Young,Flyer,1
630840,2024-06-26,,Europe,0,E/349/P,Adventure,72.0,0,2445.0,419890.7935440619,0.0,704.0,20.0,3215,4,333,Mobile,Elderly,Instagram,0
537026,2024-06-19,,Europe,1,B/85/S,Relaxation,25.0,0,0.0,0.0,0.0,0.0,0.0,1979,3,144,TravelAgent,Young,Facebook,1
836830,2024-11-26,PromoA,Americas,0,F/1808/P,Relaxation,15.0,0,0.0,912.0,82.0,5.0,0.0,9474,5,302,Corporate,Minor,TripAdvisor,0
608577,2024-09-27,PromoA,Americas,0,G/490/S,Relaxation,74.0,0,571.0,0.0,0.0,277.0,0.0,6134,5,27,Mobile,Elderly,Yelp,0
939908,2024-02-09,PromoB,,0,E/482/S,Relaxation,21.0,0,1046.0,573256.0662280361,0.0,1.0,0.0,8774,1,110,Corporate,Young,Google,0
642537,2024-08-16,,Europe,1,,Adventure,28.0,0,0.0,0.0,0.0,0.0,0.0,453,4,300,Website,Young,Friend,1
736401,2024-12-09,PromoA,AsiaPacific,0,E/265/S,Relaxation,18.0,0,659.0,0.0,2316.0,0.0,23.0,3404,1,230,Website,Minor,Facebook,1
616393,2024-06-14,PromoB,Americas,0,G/574/P,Relaxation,1.0,0,0.0,0.0,0.0,0.0,0.0,8803,5,78,TravelAgent,Minor,LinkedIn,1
757368,2024-04-16,PromoA,Americas,0,G/614/S,Relaxation,48.0,0,0.0,0.0,247902.08626068488,250.0,0.0,4097,3,156,Corporate,Senior,Email,0
806636,2024-06-29,,AsiaPacific,1,F/526/P,Relaxation,24.0,0,0.0,0.0,0.0,0.0,0.0,5632,3,122,Website,Young,Instagram,1
709158,2024-12-21,PromoB,Americas,1,G/206/S,Adventure,27.0,0,0.0,0.0,0.0,0.0,0.0,3525,3,345,Phone,Young,TikTok,1
233492,2023-12-11,PromoB,AsiaPacific,0,F/1765/P,,37.0,0,50.0,0.0,343.0,2205.0,0.0,5608,4,263,Corporate,Middle,Email,0
363202,2024-07-06,,Americas,1,G/355/P,Wellness,29.0,0,,0.0,0.0,0.0,0.0,7963,3,330,TravelAgent,Young,Google,1
566912,2024-02-10,,AsiaPacific,1,F/206/S,Relaxation,23.0,0,0.0,0.0,0.0,0.0,0.0,8343,1,30,Corporate,Young,YouTube,1
928371,2024-08-02,,Americas,1,G/76/P,Wellness,28.0,0,0.0,0.0,,0.0,0.0,5419,4,168,Corporate,Young,Facebook,0
257599,2024-12-21,,Americas,0,F/731/S,Adventure,16.0,0,0.0,,623.0,40.0,209.0,467,4,164,Website,Minor,TikTok,1
447146,2024-05-05,PromoB,Americas,0,E/337/S,Relaxation,35.0,0,35.0,0.0,14.0,0.0,816.0,390,2,156,Phone,Middle,Google,1
779884,2024-07-02,PromoB,Europe,0,E/101/P,Relaxation,49.0,0,0.0,3750.0,405599.44199002045,2.0,341.0,454,3,253,Corporate,Senior,Google,1
847214,2024-02-15,PromoA,Europe,0,B/200/S,Relaxation,29.0,0,0.0,4198.0,227.0,1.0,1415.0,3293,4,354,TravelAgent,Young,Google,1
736900,2024-07-20,,Europe,0,B/283/S,Relaxation,37.0,0,1577.0,11396.0,0.0,1014.0,560.0,8231,5,345,Corporate,Middle,Instagram,1
280937,2024-06-12,PromoB,Americas,1,G/1001/S,Relaxation,36.0,0,0.0,0.0,0.0,0.0,0.0,2709,2,63,Mobile,Middle,TripAdvisor,1
304878,2024-09-21,,Americas,0,F/1254/S,Relaxation,21.0,0,0.0,0.0,845.0,4.0,470.0,659,3,141,Phone,Young,Facebook,1
199378,2024-02-27,,Americas,1,G/558/P,Relaxation,16.0,0,,0.0,0.0,0.0,,6338,2,95,Website,Minor,Yelp,1
763073,2024-02-10,PromoB,Americas,0,E/89/P,Relaxation,24.0,0,181.0,224.0,0.0,195.0,191.0,9179,2,179,Mobile,Young,Google,0
900401,2024-12-08,,AsiaPacific,0,F/958/P,Relaxation,22.0,0,130.0,15.0,2454.0,0.0,0.0,2383,2,114,Mobile,Young,TikTok,1
949470,2024-08-03,PromoA,Europe,0,A/87/S,Adventure,51.0,1,0.0,287.0,0.0,1442.0,66.0,2050,2,358,Mobile,Senior,Email,1
630283,2024-03-28,PromoB,Americas,1,G/561/S,Relaxation,29.0,0,0.0,0.0,0.0,0.0,0.0,3444,5,78,Mobile,Young,Google,0
591953,2024-09-28,,Europe,1,E/338/P,Relaxation,31.0,0,0.0,0.0,0.0,0.0,0.0,3378,1,16,Corporate,Middle,Instagram,1
403679,2024-07-16,,Europe,1,B/315/S,Adventure,32.0,0,0.0,0.0,0.0,0.0,0.0,8130,2,239,Mobile,Middle,TikTok,1
350637,2023-03-21,,Europe,1,A/47/S,Adventure,25.0,0,0.0,0.0,0.0,0.0,0.0,770,3,305,Corporate,Young,Facebook,0
187078,2024-02-01,PromoB,Americas,0,G/188/S,Relaxation,4.0,0,0.0,0.0,0.0,0.0,0.0,2673,5,168,Corporate,Minor,TripAdvisor,0
501105,2024-06-15,PromoB,Americas,1,G/411/P,Relaxation,16.0,0,0.0,0.0,0.0,0.0,0.0,9541,4,108,Corporate,Minor,Google,1
863102,2023-01-17,,Europe,1,B/150/S,Adventure,17.0,0,0.0,0.0,0.0,0.0,0.0,9125,1,184,Corporate,Minor,TV,1
783496,2024-09-16,PromoB,Americas,1,G/377/P,Adventure,15.0,0,0.0,0.0,0.0,0.0,476299.95766295906,9951,2,146,Phone,Minor,Google,1
677533,2024-08-03,,Europe,0,C/339/S,Relaxation,40.0,0,0.0,1674.0,0.0,269.0,4.0,6477,3,307,Phone,Middle,Yelp,1
328047,2024-07-07,PromoA,Americas,0,G/991/S,Relaxation,,0,0.0,0.0,0.0,0.0,0.0,2804,2,327,Phone,Minor,TikTok,1
630379,2024-08-17,PromoA,Americas,0,G/880/P,Relaxation,20.0,0,0.0,438536.1598752924,82.0,14.0,704.0,7692,4,45,Mobile,Young,Google,0
669786,2023-01-26,,Americas,0,F/1681/S,Relaxation,,0,0.0,,0.0,595.0,0.0,7066,2,49,TravelAgent,,Facebook,0
868903,2024-08-24,PromoB,Europe,1,B/292/P,Adventure,20.0,0,0.0,0.0,0.0,0.0,0.0,823,2,72,Phone,Young,TV,1
910006,2023-01-09,PromoB,Americas,0,G/899/P,Relaxation,31.0,0,0.0,0.0,0.0,0.0,0.0,5796,4,248,Website,Middle,TripAdvisor,0
212018,2024-02-10,,Americas,0,G/6/P,Relaxation,62.0,0,1.0,153.0,197.0,0.0,460.0,9333,4,323,Mobile,Elderly,Email,0
111193,2024-06-12,,AsiaPacific,1,F/1144/S,Relaxation,13.0,0,0.0,0.0,0.0,0.0,0.0,8562,2,167,Website,Minor,TV,1
965233,2024-02-11,,AsiaPacific,0,F/1109/P,Relaxation,,0,,378.0,8.0,0.0,0.0,9196,3,290,Mobile,,Radio,0
602420,2023-12-01,PromoB,Americas,1,G/1265/P,Relaxation,6.0,,0.0,0.0,0.0,0.0,0.0,381,3,238,Corporate,Minor,Google,0
272789,2023-09-12,,AsiaPacific,1,F/722/P,Relaxation,,0,0.0,0.0,0.0,0.0,0.0,4455,3,158,Corporate,,Google,1
488636,2024-12-20,PromoB,AsiaPacific,0,D/75/P,Relaxation,29.0,1,803.0,0.0,0.0,58.0,0.0,2712,5,34,Corporate,Young,Instagram,0
875419,2023-01-07,PromoB,Americas,0,F/1744/P,Relaxation,44.0,0,,0.0,2036.0,2.0,1.0,2121,5,94,Mobile,Middle,TV,1
647486,2024-07-15,PromoA,Europe,0,E/237/S,Relaxation,49.0,0,0.0,1855.0,0.0,166.0,1655.0,5772,2,64,Corporate,Senior,Instagram,0
592352,2024-06-20,,Americas,1,G/1141/P,Relaxation,1.0,0,0.0,0.0,0.0,0.0,0.0,5027,2,225,Website,Minor,Instagram,1
992403,2024-08-20,,Americas,1,G/943/S,Relaxation,2.0,0,0.0,0.0,0.0,0.0,0.0,1497,1,26,Phone,Minor,Google,1
626575,2024-11-08,,Europe,0,A/75/P,Adventure,27.0,0,0.0,44.0,4761.0,5.0,41.0,2139,1,246,Corporate,Young,TV,1
885852,2023-01-03,,Europe,0,C/206/S,Relaxation,25.0,0,0.0,4313.0,0.0,175.0,60.0,6460,4,291,Mobile,Young,TikTok,1
909112,2024-06-27,PromoB,Europe,0,D/257/S,Relaxation,53.0,0,0.0,847.0,,630.0,2060.0,6361,4,346,Corporate,Senior,Email,0
562801,2024-03-06,PromoA,AsiaPacific,0,F/1140/S,Relaxation,27.0,0,441.0,0.0,397.0,471.0,0.0,488,3,216,Website,Young,TV,0
342884,2024-01-25,PromoA,Europe,0,,Relaxation,37.0,0,31.0,9307.0,0.0,904.0,11213.0,6929,5,78,Phone,Middle,TripAdvisor,0
848927,2024-12-14,,Europe,0,C/276/S,,56.0,0,0.0,5711.0,0.0,0.0,50.0,7827,5,359,Phone,Senior,Instagram,1
